Added Field - Active?,Field,Agreement #,Description,Alt Agreement,Agreement Type (Data Pull),Agreement Type (For Entry),Customer,Customer PO,Effective Date,Original Date,Expiration Date,Renew Through,Renew Markup,Rate Template,Agreement Price,Revenue Recognition,Auto Schedule Trips,0,Seq1,Description1,Service Site,Call Type,Service Center,Division,Tax Source,Separate Work Order,Auto Schedule Trip1,Pricing,Contact Before Scheduling,Auto Schedule Trip,Due,RecurringPatternType,See recurring options in screenshot >,Billing Seq1,Date1,Billing Amount1,Tax Type1,Tax Basis1,Seq2,Material,UM,Matl Qty,Cost ECM,Seq,Qty,Deferral1,Date2,Amount1,0,Billing Seq,Date3,Billing Amount,Tax Type,Tax Code,Tax Basis,Tax Amount,0,Deferral,Date,Amount,Should auto-populate based on Work Schedule.
,,,Baitun Naseer Mosque-Monitoring,16-0904-0100,AI,,100953,,,,01/01/2021,,,,190.0,,,,,EQUIPMENT,"2620 Market Street, Cumberland",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Finchview Villa-Monitoring Services,,MONITORING,,100180,,,,01/01/2021,,,,828.0,,,,,,10 Nelson Street,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Skyline Commercial Real Estate Holdings Inc.-Monitoring,16-1166,AI,,100121,,10/01/2021,10/01/2016,01/01/2021,,,,190.0,,,,,EQUIPMENT,380 Hunt Club Road,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Entrust Datacard-Sprinkler,19-1832JP,AI,,100136,,12/01/2021,12/01/2019,01/01/2021,,,,0.0,,,,,PREACTION,1000 Innovation Drive,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Entrust Datacard-Fire Alarm,19-1832JP,AI,,100136,,12/01/2021,12/01/2019,01/01/2021,,,,0.0,,,,,FACP,1000 Innovation Drive,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Entrust Datacard-Route,19-1832JP,AI,,100136,,12/01/2021,12/01/2019,01/01/2021,,,,0.0,,,,,FLCS,1000 Innovation Drive,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Entrust Datacard-Monitoring,19-1832JP,AI,,100136,,12/01/2021,12/01/2019,01/01/2021,,,,0.0,,,,,FACP,1000 Innovation Drive,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Entrust Datacard-Sprinkler,19-1832JP,SAI,,100136,,06/01/2021,06/01/2019,01/01/2021,,,,0.0,,,,,PREACTION,1000 Innovation Drive,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Entrust Datacard-Fire Alarm,19-1832JP,SAI,,100136,,06/01/2021,06/01/2019,01/01/2021,,,,0.0,,,,,FACP,1000 Innovation Drive,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Entrust Datacard-Route,19-1832JP,SAI,,100136,,06/01/2021,06/01/2019,01/01/2021,,,,0.0,,,,,FLCS,1000 Innovation Drive,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Entrust Datacard-Monitoring,19-1832JP,SAI,,100136,,06/01/2021,06/01/2019,01/01/2021,,,,0.0,,,,,FACP,1000 Innovation Drive,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Cominar REIT-Fire Alarm,17-1074MM,MONITORING,,100013,,03/01/2021,03/01/2017,01/01/2021,,,,600.0,,,,,FACP,222-230 Queen Street,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Cominar REIT-Monitoring,17-1074MM,MONITORING,,100013,,03/01/2021,03/01/2017,01/01/2021,,,,600.0,,,,,FACP,222-230 Queen Street,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Ann and Gary Joyce-Monitoring Services,,MONITORING,,100422,,,,01/01/2021,,,,276.0,,,,,,"97 River Road, Landsdown, Ontario",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,UFCW - United Food and Commercial Workers-Route,19-1891JP,AI,,100330,,,,01/01/2021,,,,285.0,,,,,FE,20 Hamilton Avenue North,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Greenboro Day Care Centre-Fire Alarm,18-1048JP,AI,,100480,,,,01/01/2021,,,,620.0,,,,,FA,1400 Cahill Drive,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Greenboro Day Care Centre-Route,18-1048JP,AI,,100480,,,,01/01/2021,,,,620.0,,,,,"FE,EL,FLCS",1400 Cahill Drive,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Greenboro Day Care Centre-Route,18-1048JP,SAI,,100480,,,,01/01/2021,,,,285.0,,,,,FLCS,1400 Cahill Drive,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Maple Leaf Property Management-Fire Alarm,16-1396RS,MONITORING,,100276,,07/01/2021,07/01/2016,01/01/2021,,,,780.0,,,,,FACP,"1339 Baseline Road, Tower 6",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Maple Leaf Property Management-Monitoring,16-1396RS,MONITORING,,100276,,07/01/2021,07/01/2016,01/01/2021,,,,780.0,,,,,FACP,"1339 Baseline Road, Tower 6",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Orchardview by the Mississippi-Route,17-1216NW,SAI,,NA,,,,01/01/2021,,,,300.0,,,,,FLCS,"219 Paterson Street, Almonte, Ontario",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Communications Research Centre Canada-Monitoring,,AI,,100103,,,,01/01/2021,,,,190.0,,,,,EQUIPMENT,3701 Carling Avenue,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,BGIS-Route,17-1571,AI,,100174,,,,01/01/2021,,,,453.65,,,,,FLCS,"125 Sussex Drive, A9",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,BGIS-Route,17-1571,SAI,,100174,,,,01/01/2021,,,,453.65,,,,,FLCS,"125 Sussex Drive, A9",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Ashcroft Homes-Monitoring Services,16-1409dd,MONITORING,,100267,,07/01/2021,07/01/2016,01/01/2021,,,,0.0,,,,,,101 Champagne Avenue,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Val Roca Management-Fire Alarm,18-1518JP,AI,,100220,,,,01/01/2021,,,,920.0,,,,,FA,222 Bruyere Street,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Val Roca Management-Route,18-1518JP,AI,,100220,,,,01/01/2021,,,,920.0,,,,,"FE,EL",222 Bruyere Street,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Michanie Construction Inc.-Monitoring Services,,MONITORING,,100373,,,,01/01/2021,,,,0.0,,,,,,2825 Sheffield Road,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,BGIS-Route,17-1571,MONTHLY/WKLY,,100174,,,,01/01/2021,,,,0.0,,,,,FLCS,"125 Sussex Drive, A9",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,BGIS-Sprinkler,17-1570-REV,MONTHLY/WKLY,,100174,,01/01/2021,01/01/2017,01/01/2021,,,,0.0,,,,,PREACTION,"125 Sussex Drive, EWRC, Library (Global Affairs)",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,BGIS-Sprinkler,17-1569-REV,MONTHLY/WKLY,,100174,,,,01/01/2021,,,,0.0,,,,,PREACTION,"125 Sussex Dr, 2nd Floor,TwrA, ISIC Room (Global A",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Huntington Properties (Capital Nobel Inc.)-Sprinkler,19-1834,AI,,NA,,12/01/2021,12/01/2019,01/01/2021,,,,3975.0,,,,,"FP,BF,SPR,WET","72 Laval Street, Gatineau",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Huntington Properties (Capital Nobel Inc.)-Fire Alarm,19-1834,AI,,NA,,12/01/2021,12/01/2019,01/01/2021,,,,3975.0,,,,,FA,"72 Laval Street, Gatineau",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Port of Johnstown-Sprinkler,18-1350JS,AI,,100386,,,,01/01/2021,,,,4700.0,,,,,"FP,STANDPIPE","3035 County Road #2, Johnstown",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Port of Johnstown-Fire Alarm,18-1350JS,AI,,100386,,,,01/01/2021,,,,4700.0,,,,,FA,"3035 County Road #2, Johnstown",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Port of Johnstown-Route,18-1350JS,AI,,100386,,,,01/01/2021,,,,4700.0,,,,,FHC,"3035 County Road #2, Johnstown",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Williams Litigation Lawyers-Fire Alarm,18-1651JP,AI,,100329,,10/01/2021,10/01/2018,01/01/2021,,,,440.0,,,,,"FA,LSA",169 Gilmour Street,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Williams Litigation Lawyers-Route,18-1651JP,AI,,100329,,10/01/2021,10/01/2018,01/01/2021,,,,440.0,,,,,"FE,EL",169 Gilmour Street,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,United Counties of Prescott Russell-Monitoring,15-1397RS,MONITORING,,100032,,06/01/2021,06/01/2015,01/01/2021,,,,300.0,,,,,INTRUSION,"28-36 Court Street, L'Original",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Occupational Therapist Services Modern OT-Monitoring,Project #1208,MONITORING,,100154,,,,01/01/2021,,,,105.0,,,,,INTRUSION,101-2705 Queensview Drive,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Occupational Therapist Services Modern OT-Monitoring,Project #1208,MONITORING,,100154,,,,01/01/2021,,,,105.0,,,,,INTRUSION,101-2705 Queensview Drive,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Occupational Therapist Services Modern OT-Monitoring,Project #1208,MONITORING,,100154,,,,01/01/2021,,,,105.0,,,,,INTRUSION,101-2705 Queensview Drive,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Occupational Therapist Services Modern OT-Monitoring,Project #1208,MONITORING,,100154,,,,01/01/2021,,,,105.0,,,,,INTRUSION,101-2705 Queensview Drive,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Main and Main Development - c/o Gold Key Property Management-Route,17-1634JH,AI,,NA,,,,01/01/2021,,,,340.0,,,,,FLCS,"216 Elgin Street, old Quizno's",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Main and Main Development - c/o Gold Key Property Management-Route,17-1634JH,SAI,,NA,,,,01/01/2021,,,,340.0,,,,,FLCS,"216 Elgin Street, old Quizno's",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Glengarry Memorial Hospital-Monitoring Services,BS Project P1239,MONITORING,,100109,,,,01/01/2021,,,,216.0,,,,,,"20260 Highway #43, Alexandria",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Glengarry Memorial Hospital-Monitoring Services,BS Project P1239,MONITORING,,100109,,,,01/01/2021,,,,216.0,,,,,,"20260 Highway #43, Alexandria",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Glengarry Memorial Hospital-Monitoring Services,BS Project P1239,MONITORING,,100109,,,,01/01/2021,,,,216.0,,,,,,"20260 Highway #43, Alexandria",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Glengarry Memorial Hospital-Monitoring Services,BS Project P1239,MONITORING,,100109,,,,01/01/2021,,,,216.0,,,,,,"20260 Highway #43, Alexandria",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Clean Water Works-Fire Alarm,17-1754NW,AI,,100416,,,,01/01/2021,,,,412.5,,,,,FA,1800 Bantree Street,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Clean Water Works-Route,17-1754NW,AI,,100416,,,,01/01/2021,,,,412.5,,,,,"FE,EL",1800 Bantree Street,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,SEC 381 Kent-Sprinkler,18-1755JS,MI,,NA,,01/01/2021,01/01/2018,01/01/2021,,,,0.0,,,,,SPR,"381 Kent Street, Kent Medical Building",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,SEC 381 Kent-Fire Alarm,18-1755JS,MI,,NA,,01/01/2021,01/01/2018,01/01/2021,,,,0.0,,,,,FA,"381 Kent Street, Kent Medical Building",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,SEC 381 Kent-Route,18-1755JS,MI,,NA,,01/01/2021,01/01/2018,01/01/2021,,,,0.0,,,,,"FE,EL,FHC","381 Kent Street, Kent Medical Building",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Compass Commercial Realty ITF Proreit Acquisition (1) LP-Monitoring Services   Fire,,MONITORING,,NA,,,,01/01/2021,,,,195.0,,,,,,2 Gurdwara - Hunt Club Crossing,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Compass Commercial Realty ITF Proreit Acquisition (1) LP-Monitoring Services   Fire,,MONITORING,,NA,,,,01/01/2021,,,,183.0,,,,,,2 Gurdwara - Hunt Club Crossing,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Compass Commercial Realty ITF Proreit Acquisition (1) LP-Monitoring Services   Fire,,MONITORING,,NA,,,,01/01/2021,,,,195.0,,,,,,2 Gurdwara - Hunt Club Crossing,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Shall May Holdings Ltd c/o Frastell Property Mgmt Inc.-Monitoring,13-1814RS,AI,,NA,,04/01/2021,04/01/2013,01/01/2021,,,,0.0,,,,,EQUIPMENT,465 Richmond Road - Plaza Towers Apts.,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Windmill Dream Ontario Holdings LP-Sprinkler,,AI,,100394,,,,01/01/2021,,,,0.0,,,,,"SPR,DRY",6 Booth Street,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Windmill Dream Ontario Holdings LP-Fire Alarm,,AI,,100394,,,,01/01/2021,,,,0.0,,,,,FA,6 Booth Street,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Windmill Dream Ontario Holdings LP-Route,,AI,,100394,,,,01/01/2021,,,,0.0,,,,,"FE,EL",6 Booth Street,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,8443971 Canada Corp.-Monitoring Services,,MONITORING,,NA,,,,01/01/2021,,,,852.0,,,,,,41 Concord,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Hazeldean Gardens Retirement Residence Inc.-Fire Alarm,,MONITORING,,100235,,,,01/01/2021,,,,900.0,,,,,FACP,6130 Hazeldean Road,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Hazeldean Gardens Retirement Residence Inc.-Monitoring,,MONITORING,,100235,,,,01/01/2021,,,,900.0,,,,,FACP,6130 Hazeldean Road,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Hazeldean Gardens Reitrement Residence-Monitoring,,AI,,NA,,,,01/01/2021,,,,250.0,,,,,EQUIPMENT,6130 Hazeldean Road,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Caparelli Residence-Monitoring,,MONITORING,,NA,,,,01/01/2021,,,,240.0,,,,,INTRUSION,1740 Ortona,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,United Counties of Prescott and Russell-Monitoring,,MONITORING,,NA,,,,01/01/2021,,,,408.0,,,,,INTRUSION,"860 Caron Street, Rockland",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Gartner-Monitoring Services,,MONITORING,,NA,,,,01/01/2021,,,,480.0,,,,,,"1545 Carling Avenue, 3rd Floor",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,National Archive Building-Monitoring Services,,MONITORING,,NA,,,,01/01/2021,,,,300.0,,,,,,395 Wellington Street,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Forbes Fire-Sprinkler,Ask MM,AI,,NA,,,,01/01/2021,,,,2000.0,,,,,PREACTION,"150 Metcalfe Street, 19th Floor",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Pepsico Canada Beverages-Monitoring Services,,MONITORING,,NA,,,,01/01/2021,,,,1140.0,,,,,,869 Belfast Road,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Paradigm Properties-Sprinkler,"Jan 24, 2019",MI,,NA,,01/01/2021,01/01/2019,01/01/2021,,,,150.0,,,,,WET,4055 Carling Avenue,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Paradigm Properties-Route,"Jan 24, 2019",MI,,NA,,01/01/2021,01/01/2019,01/01/2021,,,,150.0,,,,,"FE,EL",4055 Carling Avenue,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Creswell c/o Sakto Corp.old contract-Sprinkler,"May 11, 2016",AI,,NA,,09/01/2021,09/01/2016,01/01/2021,,,,356.25,,,,,DRY,541 Sussex Drive,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Creswell c/o Sakto Corp.old contract-Fire Alarm,"May 11, 2016",AI,,NA,,09/01/2021,09/01/2016,01/01/2021,,,,356.25,,,,,FA,541 Sussex Drive,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Creswell c/o Sakto Corp.old contract-Route,"May 11, 2016",AI,,NA,,09/01/2021,09/01/2016,01/01/2021,,,,356.25,,,,,"FE,EL,FHC",541 Sussex Drive,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Creswell c/o Sakto Corp.old contracr-Sprinkler,"May 11, 2016",MI,,NA,,01/01/2021,01/01/2016,01/01/2021,,,,356.25,,,,,DRY,541 Sussex Drive,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Creswell c/o Sakto Corp.old contracr-Fire Alarm,"May 11, 2016",MI,,NA,,01/01/2021,01/01/2016,01/01/2021,,,,356.25,,,,,FA,541 Sussex Drive,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Creswell c/o Sakto Corp.old contracr-Route,"May 11, 2016",MI,,NA,,01/01/2021,01/01/2016,01/01/2021,,,,356.25,,,,,"FE,EL,FHC",541 Sussex Drive,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Ottawa Preston Holdings Ltd.-Sprinkler,"Oct 17, 2018",AI,,NA,,,,01/01/2021,,,,400.0,,,,,"SPR,WET",2447 Kaladar Avenue,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Ottawa Preston Holdings Ltd.-Route,"Oct 17, 2018",AI,,NA,,,,01/01/2021,,,,400.0,,,,,"FE,EL",2447 Kaladar Avenue,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Ottawa Preston Holdings Ltd.-Sprinkler,"Oct 17, 2018",BI,,NA,,,,01/01/2021,,,,175.0,,,,,SPR,2447 Kaladar Avenue,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Symphony Senior Living Memory Care-Sprinkler,"Apr 17, 2019",AI,,NA,,,,01/01/2021,,,,0.0,,,,,"HYD,WET,DRY",1510 St. Joseph Blvd.,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Symphony Senior Living Memory Care-Fire Alarm,"Apr 17, 2019",AI,,NA,,,,01/01/2021,,,,0.0,,,,,FA,1510 St. Joseph Blvd.,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Symphony Senior Living Memory Care-Route,"Apr 17, 2019",AI,,NA,,,,01/01/2021,,,,0.0,,,,,"FE,EL,FLCS",1510 St. Joseph Blvd.,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Symphony Senior Living Memory Care-Sprinkler,"Apr 17, 2019",MI/QI,,NA,,,,01/01/2021,,,,0.0,,,,,"WET,DRY",1510 St. Joseph Blvd.,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Symphony Senior Living Memory Care-Fire Alarm,"Apr 17, 2019",MI/QI,,NA,,,,01/01/2021,,,,0.0,,,,,FA,1510 St. Joseph Blvd.,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,OC Transpo-Sprinkler,Tender,AI,,100911,,,,01/01/2021,,,,0.0,,,,,"FP,BF,SPR",Various Sites,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,OC Transpo-Fire Alarm,Tender,AI,,100911,,,,01/01/2021,,,,0.0,,,,,FA,Various Sites,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,OC Transpo-Route,Tender,AI,,100911,,,,01/01/2021,,,,0.0,,,,,FLCS,Various Sites,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Costco Wholesale Gloucester-Sprinkler,"Sept 8/17 & Email Sept 24, 2018",AI,,NA,,,,01/01/2021,,,,300.0,,,,,SPR,1900 Cyrville Road,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Costco Wholesale Gloucester-Fire Alarm,"Sept 8/17 & Email Sept 24, 2018",AI,,NA,,,,01/01/2021,,,,300.0,,,,,FA,1900 Cyrville Road,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
